dp6-1	https://assets.tcgdex.net/en/dp/dp6/1	1	Deoxys Normal Forme
sv08.5-001	https://assets.tcgdex.net/en/sv/sv08.5/001	001	Exeggcute
dp4-1	https://assets.tcgdex.net/en/dp/dp4/1	1	Blaziken
dp7-1	https://assets.tcgdex.net/en/dp/dp7/1	1	Dusknoir
sv05-001	https://assets.tcgdex.net/en/sv/sv05/001	001	Scyther
me05-001	https://assets.tcgdex.net/en/me/me05/001	001	Tropius
sv09-001	https://assets.tcgdex.net/en/sv/sv09/001	001	Caterpie
me02-001	https://assets.tcgdex.net/en/me/me02/001	001	Oddish
me03-001	https://assets.tcgdex.net/en/me/me03/001	001	Spinarak
sv01-001	https://assets.tcgdex.net/en/sv/sv01/001	001	Pineco
me01-001	https://assets.tcgdex.net/en/me/me01/001	001	Bulbasaur
sv07-001	https://assets.tcgdex.net/en/sv/sv07/001	001	Venusaur ex
me04-001	https://assets.tcgdex.net/en/me/me04/001	001	Weedle
sv10.5b-001	https://assets.tcgdex.net/en/sv/sv10.5b/001	001	Snivy
base4-1	https://assets.tcgdex.net/en/base/base4/1	1	Alakazam
me02.5-001	https://assets.tcgdex.net/en/me/me02.5/001	001	Erika's Oddish
si1-1	https://assets.tcgdex.net/en/neo/si1/1	1	Mew
neo2-1	https://assets.tcgdex.net/en/neo/neo2/1	1	Espeon
neo4-1	https://assets.tcgdex.net/en/neo/neo4/1	1	Dark Ampharos
ecard1-1	https://assets.tcgdex.net/en/ecard/ecard1/1	1	Alakazam
neo1-1	https://assets.tcgdex.net/en/neo/neo1/1	1	Ampharos
neo3-1	https://assets.tcgdex.net/en/neo/neo3/1	1	Ampharos
pop6-1	https://assets.tcgdex.net/en/pop/pop6/1	1	Bastiodon
ecard2-1	https://assets.tcgdex.net/en/ecard/ecard2/1	1	Ampharos
np-1	https://assets.tcgdex.net/en/pop/np/1	1	Kyogre ex
pop5-1	https://assets.tcgdex.net/en/pop/pop5/1	1	Ho-Oh
pop4-1	https://assets.tcgdex.net/en/pop/pop4/1	1	Chimecho δ
pop2-1	https://assets.tcgdex.net/en/pop/pop2/1	1	Entei
pop1-1	https://assets.tcgdex.net/en/pop/pop1/1	1	Blaziken
pop8-1	https://assets.tcgdex.net/en/pop/pop8/1	1	Heatran
ecard3-1	https://assets.tcgdex.net/en/ecard/ecard3/1	1	Aerodactyl
pop9-1	https://assets.tcgdex.net/en/pop/pop9/1	1	Garchomp
pop7-1	https://assets.tcgdex.net/en/pop/pop7/1	1	Ampharos
cel25-1	https://assets.tcgdex.net/en/swsh/cel25/1	1	Ho-Oh
gym2-1	https://assets.tcgdex.net/en/gym/gym2/1	1	Blaine's Arcanine
pop3-1	https://assets.tcgdex.net/en/pop/pop3/1	1	Blastoise
ru1-1	https://assets.tcgdex.net/en/pl/ru1/1	1	Venusaur
fut2020-1	https://assets.tcgdex.net/en/swsh/fut2020/1	1	Pikachu on the Ball
gym1-1	https://assets.tcgdex.net/en/gym/gym1/1	1	Blaine's Moltres
pl1-1	https://assets.tcgdex.net/en/pl/pl1/1	1	Ampharos
swsh3.5-1	https://assets.tcgdex.net/en/swsh/swsh3.5/1	1	Venusaur V
pl4-1	https://assets.tcgdex.net/en/pl/pl4/1	1	Charizard
pl2-1	https://assets.tcgdex.net/en/pl/pl2/1	1	Arcanine
swsh1-1	https://assets.tcgdex.net/en/swsh/swsh1/1	1	Celebi V
swsh10.5-001	https://assets.tcgdex.net/en/swsh/swsh10.5/001	001	Bulbasaur
pl3-1	https://assets.tcgdex.net/en/pl/pl3/1	1	Absol G
col1-1	https://assets.tcgdex.net/en/col/col1/1	1	Clefable
ex8-1	https://assets.tcgdex.net/en/ex/ex8/1	1	Altaria
swsh8-1	https://assets.tcgdex.net/en/swsh/swsh8/1	1	Caterpie
sm4-1	https://assets.tcgdex.net/en/sm/sm4/1	1	Weedle
sm6-1	https://assets.tcgdex.net/en/sm/sm6/1	1	Exeggcute
sm8-1	https://assets.tcgdex.net/en/sm/sm8/1	1	Tangela
sm2-1	https://assets.tcgdex.net/en/sm/sm2/1	1	Bellsprout
sm11-1	https://assets.tcgdex.net/en/sm/sm11/1	1	Rowlet & Alolan Exeggutor GX
xy4-1	https://assets.tcgdex.net/en/xy/xy4/1	1	Venonat
xy10-1	https://assets.tcgdex.net/en/xy/xy10/1	1	Shuckle
ex15-1	https://assets.tcgdex.net/en/ex/ex15/1	1	Ampharos δ
ex9-1	https://assets.tcgdex.net/en/ex/ex9/1	1	Blaziken
ex4-1	https://assets.tcgdex.net/en/ex/ex4/1	1	Team Aqua's Cacturne
xy2-1	https://assets.tcgdex.net/en/xy/xy2/1	1	Caterpie
ex7-1	https://assets.tcgdex.net/en/ex/ex7/1	1	Azumarill
ex6-1	https://assets.tcgdex.net/en/ex/ex6/1	1	Beedrill
ex12-1	https://assets.tcgdex.net/en/ex/ex12/1	1	Aerodactyl
xy9-1	https://assets.tcgdex.net/en/xy/xy9/1	1	Chikorita
xy8-1	https://assets.tcgdex.net/en/xy/xy8/1	1	Paras
ex14-1	https://assets.tcgdex.net/en/ex/ex14/1	1	Banette
ex16-1	https://assets.tcgdex.net/en/ex/ex16/1	1	Aggron
xy0-1	https://assets.tcgdex.net/en/xy/xy0/1	1	Weedle
xy6-1	https://assets.tcgdex.net/en/xy/xy6/1	1	Exeggcute
g1-1	https://assets.tcgdex.net/en/xy/g1/1	1	Venusaur EX
ex10-1	https://assets.tcgdex.net/en/ex/ex10/1	1	Ampharos
ex2-1	https://assets.tcgdex.net/en/ex/ex2/1	1	Armaldo
ex13-1	https://assets.tcgdex.net/en/ex/ex13/1	1	Armaldo δ
ex5-1	https://assets.tcgdex.net/en/ex/ex5/1	1	Banette
ex11-1	https://assets.tcgdex.net/en/ex/ex11/1	1	Beedrill δ
swsh12-001	https://assets.tcgdex.net/en/swsh/swsh12/001	001	Venonat
ex3-1	https://assets.tcgdex.net/en/ex/ex3/1	1	Absol
swsh2-1	https://assets.tcgdex.net/en/swsh/swsh2/1	1	Caterpie
swsh9-001	https://assets.tcgdex.net/en/swsh/swsh9/001	001	Exeggcute
swsh5-1	https://assets.tcgdex.net/en/swsh/swsh5/1	1	Bellsprout
swsh3-1	https://assets.tcgdex.net/en/swsh/swsh3/1	1	Butterfree V
swsh4-1	https://assets.tcgdex.net/en/swsh/swsh4/1	1	Weedle
swsh6-1	https://assets.tcgdex.net/en/swsh/swsh6/1	1	Weedle
swsh4.5-1	https://assets.tcgdex.net/en/swsh/swsh4.5/1	1	Yanma
swsh7-1	https://assets.tcgdex.net/en/swsh/swsh7/1	1	Pinsir
xy12-1	https://assets.tcgdex.net/en/xy/xy12/1	1	Venusaur EX
swsh11-001	https://assets.tcgdex.net/en/swsh/swsh11/001	001	Oddish
swsh12.5-001	https://assets.tcgdex.net/en/swsh/swsh12.5/001	001	Oddish
swsh10-001	https://assets.tcgdex.net/en/swsh/swsh10/001	001	Beedrill V
xy11-1	https://assets.tcgdex.net/en/xy/xy11/1	1	Tangela
xy1-1	https://assets.tcgdex.net/en/xy/xy1/1	1	Venusaur EX
xy7-1	https://assets.tcgdex.net/en/xy/xy7/1	1	Oddish
xy5-1	https://assets.tcgdex.net/en/xy/xy5/1	1	Weedle
xy3-1	https://assets.tcgdex.net/en/xy/xy3/1	1	Bellsprout
base3-1	https://assets.tcgdex.net/en/base/base3/1	1	Aerodactyl
base2-1	https://assets.tcgdex.net/en/base/base2/1	1	Clefable
base5-1	https://assets.tcgdex.net/en/base/base5/1	1	Dark Alakazam
ex1-1	https://assets.tcgdex.net/en/ex/ex1/1	1	Aggron
basep-1	https://assets.tcgdex.net/en/base/basep/1	1	Pikachu
lc-1	https://assets.tcgdex.net/en/lc/lc/1	1	Alakazam
base1-1	https://assets.tcgdex.net/en/base/base1/1	1	Alakazam
hgss3-2	https://assets.tcgdex.net/en/hgss/hgss3/2	2	Espeon
hgss4-2	https://assets.tcgdex.net/en/hgss/hgss4/2	2	Altaria
hgss1-2	https://assets.tcgdex.net/en/hgss/hgss1/2	2	Azumarill
hgss2-2	https://assets.tcgdex.net/en/hgss/hgss2/2	2	Magmortar
sm1-2	https://assets.tcgdex.net/en/sm/sm1/2	2	Metapod
sm115-2	https://assets.tcgdex.net/en/sm/sm115/2	2	Metapod
sm9-2	https://assets.tcgdex.net/en/sm/sm9/2	2	Weedle
sm10-2	https://assets.tcgdex.net/en/sm/sm10/2	2	Caterpie
sm12-2	https://assets.tcgdex.net/en/sm/sm12/2	2	Oddish
det1-2	https://assets.tcgdex.net/en/sm/det1/2	2	Ludicolo
sm7-2	https://assets.tcgdex.net/en/sm/sm7/2	2	Weepinbell
sm3-2	https://assets.tcgdex.net/en/sm/sm3/2	2	Metapod
sm5-2	https://assets.tcgdex.net/en/sm/sm5/2	2	Yanma
sv04-002	https://assets.tcgdex.net/en/sv/sv04/002	002	Masquerain
bw7-2	https://assets.tcgdex.net/en/bw/bw7/2	2	Gloom
dv1-2	https://assets.tcgdex.net/en/bw/dv1/2	2	Dratini
bw3-2	https://assets.tcgdex.net/en/bw/bw3/2	2	Swadloon
bw5-2	https://assets.tcgdex.net/en/bw/bw5/2	2	Ivysaur
bw4-2	https://assets.tcgdex.net/en/bw/bw4/2	2	Seedot
bw9-2	https://assets.tcgdex.net/en/bw/bw9/2	2	Kakuna
bw11-2	https://assets.tcgdex.net/en/bw/bw11/2	2	Tangrowth
bw8-2	https://assets.tcgdex.net/en/bw/bw8/2	2	Grotle
bw10-2	https://assets.tcgdex.net/en/bw/bw10/2	2	Masquerain
bw1-2	https://assets.tcgdex.net/en/bw/bw1/2	2	Snivy
sv02-002	https://assets.tcgdex.net/en/sv/sv02/002	002	Skiploom
bw6-2	https://assets.tcgdex.net/en/bw/bw6/2	2	Skiploom
sv06-002	https://assets.tcgdex.net/en/sv/sv06/002	002	Tangrowth
sv10-002	https://assets.tcgdex.net/en/sv/sv10/002	002	Yanma
sv08-002	https://assets.tcgdex.net/en/sv/sv08/002	002	Exeggcute
svp-002	https://assets.tcgdex.net/en/sv/svp/002	002	Fuecoco
sv03.5-002	https://assets.tcgdex.net/en/sv/sv03.5/002	002	Ivysaur
bw2-2	https://assets.tcgdex.net/en/bw/bw2/2	2	Simisage
sv03-002	https://assets.tcgdex.net/en/sv/sv03/002	002	Gloom
dp3-2	https://assets.tcgdex.net/en/dp/dp3/2	2	Blastoise
sv06.5-002	https://assets.tcgdex.net/en/sv/sv06.5/002	002	Galvantula
dp2-2	https://assets.tcgdex.net/en/dp/dp2/2	2	Alakazam
dp5-2	https://assets.tcgdex.net/en/dp/dp5/2	2	Cresselia
sv04.5-002	https://assets.tcgdex.net/en/sv/sv04.5/002	002	Forretress ex
dp1-2	https://assets.tcgdex.net/en/dp/dp1/2	2	Dusknoir
sv10.5w-002	https://assets.tcgdex.net/en/sv/sv10.5w/002	002	Swadloon
sv08.5-002	https://assets.tcgdex.net/en/sv/sv08.5/002	002	Exeggutor
dp6-2	https://assets.tcgdex.net/en/dp/dp6/2	2	Dragonite
dp4-2	https://assets.tcgdex.net/en/dp/dp4/2	2	Cresselia
sv05-002	https://assets.tcgdex.net/en/sv/sv05/002	002	Pineco
dp7-2	https://assets.tcgdex.net/en/dp/dp7/2	2	Empoleon
me05-002	https://assets.tcgdex.net/en/me/me05/002	002	Grubbin
sv09-002	https://assets.tcgdex.net/en/sv/sv09/002	002	Metapod
me02-002	https://assets.tcgdex.net/en/me/me02/002	002	Gloom
me03-002	https://assets.tcgdex.net/en/me/me03/002	002	Ariados
sv01-002	https://assets.tcgdex.net/en/sv/sv01/002	002	Heracross
sv07-002	https://assets.tcgdex.net/en/sv/sv07/002	002	Ledyba
me01-002	https://assets.tcgdex.net/en/me/me01/002	002	Ivysaur
me04-002	https://assets.tcgdex.net/en/me/me04/002	002	Kakuna
sv10.5b-002	https://assets.tcgdex.net/en/sv/sv10.5b/002	002	Servine
base4-2	https://assets.tcgdex.net/en/base/base4/2	2	Blastoise
si1-2	https://assets.tcgdex.net/en/neo/si1/2	2	Pidgeot
me02.5-002	https://assets.tcgdex.net/en/me/me02.5/002	002	Erika's Gloom
neo4-2	https://assets.tcgdex.net/en/neo/neo4/2	2	Dark Crobat
neo2-2	https://assets.tcgdex.net/en/neo/neo2/2	2	Forretress
neo1-2	https://assets.tcgdex.net/en/neo/neo1/2	2	Azumarill
ecard1-2	https://assets.tcgdex.net/en/ecard/ecard1/2	2	Ampharos
pop6-2	https://assets.tcgdex.net/en/pop/pop6/2	2	Lucario
neo3-2	https://assets.tcgdex.net/en/neo/neo3/2	2	Blissey
ecard2-2	https://assets.tcgdex.net/en/ecard/ecard2/2	2	Arcanine
np-2	https://assets.tcgdex.net/en/pop/np/2	2	Groudon ex
pop2-2	https://assets.tcgdex.net/en/pop/pop2/2	2	Pidgeot
pop5-2	https://assets.tcgdex.net/en/pop/pop5/2	2	Lugia
pop4-2	https://assets.tcgdex.net/en/pop/pop4/2	2	Deoxys δ
pop8-2	https://assets.tcgdex.net/en/pop/pop8/2	2	Lucario
pop7-2	https://assets.tcgdex.net/en/pop/pop7/2	2	Gallade
pop1-2	https://assets.tcgdex.net/en/pop/pop1/2	2	Metagross
ecard3-2	https://assets.tcgdex.net/en/ecard/ecard3/2	2	Alakazam
pop9-2	https://assets.tcgdex.net/en/pop/pop9/2	2	Manaphy
pop3-2	https://assets.tcgdex.net/en/pop/pop3/2	2	Flareon
gym2-2	https://assets.tcgdex.net/en/gym/gym2/2	2	Blaine's Charizard
cel25-2	https://assets.tcgdex.net/en/swsh/cel25/2	2	Reshiram
gym1-2	https://assets.tcgdex.net/en/gym/gym1/2	2	Brock's Rhydon
ru1-2	https://assets.tcgdex.net/en/pl/ru1/2	2	Cherrim
fut2020-2	https://assets.tcgdex.net/en/swsh/fut2020/2	2	Eevee on the Ball
pl1-2	https://assets.tcgdex.net/en/pl/pl1/2	2	Blastoise
swsh3.5-2	https://assets.tcgdex.net/en/swsh/swsh3.5/2	2	Weedle
pl2-2	https://assets.tcgdex.net/en/pl/pl2/2	2	Bastiodon GL
pl4-2	https://assets.tcgdex.net/en/pl/pl4/2	2	Froslass
swsh1-2	https://assets.tcgdex.net/en/swsh/swsh1/2	2	Roselia
swsh10.5-002	https://assets.tcgdex.net/en/swsh/swsh10.5/002	002	Ivysaur
col1-2	https://assets.tcgdex.net/en/col/col1/2	2	Deoxys
pl3-2	https://assets.tcgdex.net/en/pl/pl3/2	2	Blaziken FB
ex8-2	https://assets.tcgdex.net/en/ex/ex8/2	2	Beautifly
swsh8-2	https://assets.tcgdex.net/en/swsh/swsh8/2	2	Metapod
sm6-2	https://assets.tcgdex.net/en/sm/sm6/2	2	Alolan Exeggutor
sm4-2	https://assets.tcgdex.net/en/sm/sm4/2	2	Kakuna
sm11-2	https://assets.tcgdex.net/en/sm/sm11/2	2	Yanma
sm8-2	https://assets.tcgdex.net/en/sm/sm8/2	2	Tangrowth
sm2-2	https://assets.tcgdex.net/en/sm/sm2/2	2	Weepinbell
xy10-2	https://assets.tcgdex.net/en/xy/xy10/2	2	Burmy
xy4-2	https://assets.tcgdex.net/en/xy/xy4/2	2	Venomoth
ex15-2	https://assets.tcgdex.net/en/ex/ex15/2	2	Feraligatr δ
ex9-2	https://assets.tcgdex.net/en/ex/ex9/2	2	Deoxys
ex4-2	https://assets.tcgdex.net/en/ex/ex4/2	2	Team Aqua's Crawdaunt
xy2-2	https://assets.tcgdex.net/en/xy/xy2/2	2	Metapod
ex12-2	https://assets.tcgdex.net/en/ex/ex12/2	2	Aggron
ex7-2	https://assets.tcgdex.net/en/ex/ex7/2	2	Dark Ampharos
xy9-2	https://assets.tcgdex.net/en/xy/xy9/2	2	Bayleef
xy8-2	https://assets.tcgdex.net/en/xy/xy8/2	2	Parasect
ex6-2	https://assets.tcgdex.net/en/ex/ex6/2	2	Butterfree
ex14-2	https://assets.tcgdex.net/en/ex/ex14/2	2	Blastoise δ
xy0-2	https://assets.tcgdex.net/en/xy/xy0/2	2	Pansage
g1-2	https://assets.tcgdex.net/en/xy/g1/2	2	M Venusaur EX
ex16-2	https://assets.tcgdex.net/en/ex/ex16/2	2	Altaria
xy6-2	https://assets.tcgdex.net/en/xy/xy6/2	2	Exeggutor
ex2-2	https://assets.tcgdex.net/en/ex/ex2/2	2	Cacturne
ex10-2	https://assets.tcgdex.net/en/ex/ex10/2	2	Ariados
ex13-2	https://assets.tcgdex.net/en/ex/ex13/2	2	Cradily δ
ex5-2	https://assets.tcgdex.net/en/ex/ex5/2	2	Claydol
ex3-2	https://assets.tcgdex.net/en/ex/ex3/2	2	Altaria
ex11-2	https://assets.tcgdex.net/en/ex/ex11/2	2	Crobat δ
swsh12-002	https://assets.tcgdex.net/en/swsh/swsh12/002	002	Venomoth
swsh5-2	https://assets.tcgdex.net/en/swsh/swsh5/2	2	Weepinbell
swsh9-002	https://assets.tcgdex.net/en/swsh/swsh9/002	002	Exeggutor
swsh2-2	https://assets.tcgdex.net/en/swsh/swsh2/2	2	Metapod
swsh3-2	https://assets.tcgdex.net/en/swsh/swsh3/2	2	Butterfree VMAX
swsh6-2	https://assets.tcgdex.net/en/swsh/swsh6/2	2	Kakuna
swsh4-2	https://assets.tcgdex.net/en/swsh/swsh4/2	2	Kakuna
swsh4.5-2	https://assets.tcgdex.net/en/swsh/swsh4.5/2	2	Yanmega
swsh12.5-002	https://assets.tcgdex.net/en/swsh/swsh12.5/002	002	Gloom
xy12-2	https://assets.tcgdex.net/en/xy/xy12/2	2	M Venusaur EX
swsh11-002	https://assets.tcgdex.net/en/swsh/swsh11/002	002	Gloom
swsh7-2	https://assets.tcgdex.net/en/swsh/swsh7/2	2	Hoppip
swsh10-002	https://assets.tcgdex.net/en/swsh/swsh10/002	002	Hisuian Voltorb
xy11-2	https://assets.tcgdex.net/en/xy/xy11/2	2	Tangrowth
xy5-2	https://assets.tcgdex.net/en/xy/xy5/2	2	Kakuna
xy7-2	https://assets.tcgdex.net/en/xy/xy7/2	2	Gloom
xy1-2	https://assets.tcgdex.net/en/xy/xy1/2	2	M Venusaur EX
base2-2	https://assets.tcgdex.net/en/base/base2/2	2	Electrode
base3-2	https://assets.tcgdex.net/en/base/base3/2	2	Articuno
xy3-2	https://assets.tcgdex.net/en/xy/xy3/2	2	Weepinbell
base5-2	https://assets.tcgdex.net/en/base/base5/2	2	Dark Arbok
ex1-2	https://assets.tcgdex.net/en/ex/ex1/2	2	Beautifly
basep-2	https://assets.tcgdex.net/en/base/basep/2	2	Electabuzz
dc1-2	https://assets.tcgdex.net/en/xy/dc1/2	2	Team Magma's Camerupt
lc-2	https://assets.tcgdex.net/en/lc/lc/2	2	Articuno
hgss4-3	https://assets.tcgdex.net/en/hgss/hgss4/3	3	Celebi
hgss3-3	https://assets.tcgdex.net/en/hgss/hgss3/3	3	Forretress
base1-2	https://assets.tcgdex.net/en/base/base1/2	2	Blastoise
hgss1-3	https://assets.tcgdex.net/en/hgss/hgss1/3	3	Clefable
hgss2-3	https://assets.tcgdex.net/en/hgss/hgss2/3	3	Manaphy
sm1-3	https://assets.tcgdex.net/en/sm/sm1/3	3	Butterfree
sm115-3	https://assets.tcgdex.net/en/sm/sm115/3	3	Butterfree
sm9-3	https://assets.tcgdex.net/en/sm/sm9/3	3	Weedle
sm10-3	https://assets.tcgdex.net/en/sm/sm10/3	3	Metapod
sm12-3	https://assets.tcgdex.net/en/sm/sm12/3	3	Gloom
det1-3	https://assets.tcgdex.net/en/sm/det1/3	3	Morelull
sm3-3	https://assets.tcgdex.net/en/sm/sm3/3	3	Butterfree
sm7-3	https://assets.tcgdex.net/en/sm/sm7/3	3	Victreebel
sm5-3	https://assets.tcgdex.net/en/sm/sm5/3	3	Yanmega
dv1-3	https://assets.tcgdex.net/en/bw/dv1/3	3	Dragonair
bw7-3	https://assets.tcgdex.net/en/bw/bw7/3	3	Vileplume
sv04-003	https://assets.tcgdex.net/en/sv/sv04/003	003	Froslass ex
bw3-3	https://assets.tcgdex.net/en/bw/bw3/3	3	Leavanny
bw5-3	https://assets.tcgdex.net/en/bw/bw5/3	3	Venusaur
bw4-3	https://assets.tcgdex.net/en/bw/bw4/3	3	Kricketot
bw9-3	https://assets.tcgdex.net/en/bw/bw9/3	3	Beedrill
bw8-3	https://assets.tcgdex.net/en/bw/bw8/3	3	Torterra
bw11-3	https://assets.tcgdex.net/en/bw/bw11/3	3	Shuckle
bw1-3	https://assets.tcgdex.net/en/bw/bw1/3	3	Servine
bw10-3	https://assets.tcgdex.net/en/bw/bw10/3	3	Lileep
bw6-3	https://assets.tcgdex.net/en/bw/bw6/3	3	Jumpluff
sv02-003	https://assets.tcgdex.net/en/sv/sv02/003	003	Jumpluff
sv06-003	https://assets.tcgdex.net/en/sv/sv06/003	003	Pinsir
sv10-003	https://assets.tcgdex.net/en/sv/sv10/003	003	Yanmega ex
sv08-003	https://assets.tcgdex.net/en/sv/sv08/003	003	Exeggutor
svp-003	https://assets.tcgdex.net/en/sv/svp/003	003	Quaxly
sv03.5-003	https://assets.tcgdex.net/en/sv/sv03.5/003	003	Venusaur ex
bw2-3	https://assets.tcgdex.net/en/bw/bw2/3	3	Sewaddle
sv03-003	https://assets.tcgdex.net/en/sv/sv03/003	003	Bellossom
dp2-3	https://assets.tcgdex.net/en/dp/dp2/3	3	Ambipom
dp5-3	https://assets.tcgdex.net/en/dp/dp5/3	3	Darkrai
dp3-3	https://assets.tcgdex.net/en/dp/dp3/3	3	Charizard
sv06.5-003	https://assets.tcgdex.net/en/sv/sv06.5/003	003	Rowlet
sv04.5-003	https://assets.tcgdex.net/en/sv/sv04.5/003	003	Maractus
dp1-3	https://assets.tcgdex.net/en/dp/dp1/3	3	Electivire
sv10.5w-003	https://assets.tcgdex.net/en/sv/sv10.5w/003	003	Leavanny
sv08.5-003	https://assets.tcgdex.net/en/sv/sv08.5/003	003	Pinsir
dp4-3	https://assets.tcgdex.net/en/dp/dp4/3	3	Darkrai
dp6-3	https://assets.tcgdex.net/en/dp/dp6/3	3	Froslass
dp7-3	https://assets.tcgdex.net/en/dp/dp7/3	3	Infernape
me05-003	https://assets.tcgdex.net/en/me/me05/003	003	Fomantis
sv05-003	https://assets.tcgdex.net/en/sv/sv05/003	003	Seedot
sv09-003	https://assets.tcgdex.net/en/sv/sv09/003	003	Butterfree
me03-003	https://assets.tcgdex.net/en/me/me03/003	003	Shaymin
me02-003	https://assets.tcgdex.net/en/me/me02/003	003	Vileplume
sv01-003	https://assets.tcgdex.net/en/sv/sv01/003	003	Shroomish
sv07-003	https://assets.tcgdex.net/en/sv/sv07/003	003	Ledian
me01-003	https://assets.tcgdex.net/en/me/me01/003	003	Mega Venusaur ex
me04-003	https://assets.tcgdex.net/en/me/me04/003	003	Beedrill ex
sv10.5b-003	https://assets.tcgdex.net/en/sv/sv10.5b/003	003	Serperior ex
si1-3	https://assets.tcgdex.net/en/neo/si1/3	3	Onix
base4-3	https://assets.tcgdex.net/en/base/base4/3	3	Chansey
me02.5-003	https://assets.tcgdex.net/en/me/me02.5/003	003	Erika's Vileplume ex
neo4-3	https://assets.tcgdex.net/en/neo/neo4/3	3	Dark Donphan
neo2-3	https://assets.tcgdex.net/en/neo/neo2/3	3	Hitmontop
ecard1-3	https://assets.tcgdex.net/en/ecard/ecard1/3	3	Arbok
neo1-3	https://assets.tcgdex.net/en/neo/neo1/3	3	Bellossom
neo3-3	https://assets.tcgdex.net/en/neo/neo3/3	3	Celebi
pop6-3	https://assets.tcgdex.net/en/pop/pop6/3	3	Manaphy
ecard2-3	https://assets.tcgdex.net/en/ecard/ecard2/3	3	Ariados
pop2-3	https://assets.tcgdex.net/en/pop/pop2/3	3	Raikou
np-3	https://assets.tcgdex.net/en/pop/np/3	3	Treecko
pop5-3	https://assets.tcgdex.net/en/pop/pop5/3	3	Mew δ
pop4-3	https://assets.tcgdex.net/en/pop/pop4/3	3	Flygon
ecard3-3	https://assets.tcgdex.net/en/ecard/ecard3/3	3	Arcanine
pop8-3	https://assets.tcgdex.net/en/pop/pop8/3	3	Luxray
pop9-3	https://assets.tcgdex.net/en/pop/pop9/3	3	Raichu
pop1-3	https://assets.tcgdex.net/en/pop/pop1/3	3	Rayquaza
pop7-3	https://assets.tcgdex.net/en/pop/pop7/3	3	Latias
pop3-3	https://assets.tcgdex.net/en/pop/pop3/3	3	Jolteon
gym2-3	https://assets.tcgdex.net/en/gym/gym2/3	3	Brock's Ninetales
gym1-3	https://assets.tcgdex.net/en/gym/gym1/3	3	Erika's Clefable
cel25-3	https://assets.tcgdex.net/en/swsh/cel25/3	3	Kyogre
